target_id	length	eff_length	est_counts	tpm
Sb10g000590.1	1524	1340.2	2053	30.2364
Sb10g000600.1	1407	1223.2	51	0.822968
Sb10g000610.1	678	494.255	14.9333	0.596369
Sb10g000620.1	2109	1925.2	2	0.0205052
Sb10g000630.1	285	104.082	28.5217	5.4089
Sb10g000635.1	696	512.255	11	0.423854
Sb10g000640.1	2364	2180.2	0	0
Sb10g000650.1	768	584.198	49.1501	1.66063
Sb10g000660.1	1986	1802.2	26	0.284761
Sb10g000670.1	807	623.198	0	0
Sb10g000680.1	183	39.0704	0	0
Sb10g000690.1	1347	1163.2	129	2.189
Sb10g000700.1	1008	824.198	4759	113.971
Sb10g000710.1	1148	964.198	85	1.74005
Sb10g000720.1	1086	902.198	8583	187.779
Sb10g000730.1	1684	1500.2	118.926	1.56472
Sb10g000730.2	1600	1416.2	489.071	6.81644
Sb10g000730.3	1235	1051.2	104.003	1.95286
Sb10g000740.1	711	527.255	637	23.8467
Sb10g000750.1	1464	1280.2	0	0
Sb10g000753.1	126	18.9625	0	0
Sb10g000756.1	792	608.198	0	0
Sb10g000760.1	291	109.779	0	0
Sb10g000770.1	816	632.198	0	0
Sb10g000780.1	717	533.255	0	0
Sb10g000790.1	831	647.198	0	0
Sb10g000800.1	1839	1655.2	399	4.75809
Sb10g000805.1	198	41.6335	154	73.0109
Sb10g000810.1	456	272.386	4	0.289857
Sb10g000815.1	2079	1895.2	0	0
Sb10g000820.1	1518	1334.2	0	0
Sb10g000830.1	1247	1063.2	2	0.03713
Sb10g000840.1	1074	890.198	68	1.50776
Sb10g000850.1	573	389.351	3	0.152086
Sb10g000860.1	3072	2888.2	0	0
Sb10g000870.1	3640	3456.2	446.729	2.55126
Sb10g000880.1	1009	825.198	77.2711	1.84828
Sb10g000890.1	1118	934.198	4901	103.551
Sb10g000900.1	861	677.198	993	28.943
Sb10g000910.1	654	470.351	601	25.221
Sb10g000915.1	216	46.7909	151	63.698
Sb10g000920.1	1518	1334.2	55	0.813677
Sb10g000930.1	511	327.386	70	4.22034
Sb10g000940.1	1301	1117.2	1626	28.7276
Sb10g000950.1	582	398.351	0	0
Sb10g000960.1	1397	1213.2	4.19589	0.0682655
Sb10g000960.2	1399	1215.2	0.804114	0.0130611
Sb10g000970.1	717	533.255	0	0
Sb10g000980.1	3815	3631.2	173	0.940385
Sb10g000990.1	1101	917.198	467	10.0499
Sb10g001000.1	345	161.543	209	25.5369
Sb10g001010.1	3144	2960.2	4	0.0266716
Sb10g001020.1	1680	1496.2	4	0.0527692
Sb10g001030.1	3342	3158.2	150	0.937479
Sb10g001040.1	591	407.351	2	0.0969105
Sb10g001050.1	2063	1879.2	1811	19.022
Sb10g001050.2	1988	1804.2	0	0
Sb10g001060.1	2815	2631.2	1139	8.54436
Sb10g001070.1	3162	2978.2	350	2.31966
Sb10g001080.1	561	377.351	56	2.92922
Sb10g001090.1	1605	1421.2	59	0.819421
Sb10g001100.1	1481	1297.2	105	1.59769
Sb10g001101.1	765	581.198	0	0
Sb10g001102.1	435	251.386	0	0
Sb10g001103.1	3246	3062.2	3.07758	0.0198374
Sb10g001105.1	297	115.437	1	0.170988
Sb10g001106.1	2168	1984.2	934	9.29119
Sb10g001107.1	870	686.198	208	5.98306
Sb10g001108.1	375	191.407	0	0
Sb10g001110.1	2180	1996.2	276	2.72907
Sb10g001115.1	171	35.1562	0	0
Sb10g001120.1	2366	2182.2	11863	107.303
Sb10g001130.1	531	347.386	0	0
Sb10g001140.1	1269	1085.2	0	0
Sb10g001145.1	210	44.533	16.0147	7.09819
Sb10g001150.1	1152	968.198	354	7.21686
Sb10g001160.1	1746	1562.2	214	2.70388
Sb10g001165.1	390	206.407	0	0
Sb10g001170.1	801	617.198	0	0
Sb10g001180.1	474	290.386	37	2.51498
Sb10g001190.1	240	62.1378	162	51.4598
Sb10g001200.1	1287	1103.2	181	3.23843
Sb10g001210.1	597	413.351	28	1.33705
Sb10g001220.1	1237	1053.2	6610	123.88
Sb10g001230.1	1380	1196.2	14	0.231012
Sb10g001240.1	601	417.351	814	38.4975
Sb10g001250.1	2063	1879.2	215	2.25827
Sb10g001260.1	336	152.731	0	0
Sb10g001270.1	615	431.351	3554	162.628
Sb10g001280.1	1685	1501.2	317	4.16803
Sb10g001290.1	1761	1577.2	4	0.0500591
Sb10g001300.1	821	637.198	0	0
Sb10g001310.1	2726	2542.2	1655	12.8499
Sb10g001320.1	1568	1384.2	576	8.2136
Sb10g001330.1	1206	1022.2	183	3.53367
Sb10g001340.1	285	104.082	0	0
Sb10g001350.1	1470	1286.2	49	0.751965
Sb10g001360.1	762	578.198	1	0.0341376
Sb10g001370.1	1504	1320.2	357	5.33751
Sb10g001380.1	2422	2238.2	676	5.96153
Sb10g001390.1	669	485.255	336	13.6672
Sb10g001400.1	1020	836.198	29	0.684539
Sb10g001410.1	1688	1504.2	4019	52.7379
Sb10g001420.1	2334	2150.2	3	0.0275393
Sb10g001430.1	1022	838.198	78	1.83678
Sb10g001440.1	1672	1488.2	0	0
Sb10g001450.1	1524	1340.2	0	0
Sb10g001460.1	660	476.351	0	0
Sb10g001470.1	2487	2303.2	0	0
Sb10g001480.1	642	458.351	0	0
Sb10g001485.1	324	141.203	180.945	25.2937
Sb10g001490.1	510	326.386	21.3277	1.2898
Sb10g001500.1	653	469.351	2	0.0841089
Sb10g001510.1	544	360.351	2913	159.56
Sb10g001515.1	348	164.527	3	0.35991
Sb10g001520.1	1641	1457.2	86	1.1649
Sb10g001530.1	2544	2360.2	1223.72	10.2339
Sb10g001540.1	1524	1340.2	40	0.589116
Sb10g001550.1	1278	1094.2	281.365	5.07555
Sb10g001550.2	1108	924.198	16.6354	0.355286
Sb10g001560.1	3018	2834.2	3025.2	21.0685
Sb10g001560.2	2920	2736.2	86.804	0.626184
Sb10g001570.1	597	413.351	0	0
Sb10g001580.1	2592	2408.2	0	0
Sb10g001590.1	966	782.198	0	0
Sb10g001600.1	1515	1331.2	118	1.74964
Sb10g001610.1	1208	1024.2	1639	31.5867
Sb10g001620.1	1011	827.198	31	0.73971
Sb10g001630.1	1460	1276.2	168	2.59837
Sb10g001640.1	1776	1592.2	1002	12.4217
Sb10g001650.1	1017	833.198	0	0
Sb10g001660.1	1287	1103.2	353	6.31583
Sb10g001670.1	2434	2250.2	171.28	1.50244
Sb10g001680.1	3067	2883.2	105	0.718827
Sb10g001690.1	1875	1691.2	1	0.0116712
Sb10g001700.1	1486	1302.2	0	0
Sb10g001710.1	933	749.198	0	0
Sb10g001715.1	201	42.2077	0	0
Sb10g001720.1	591	407.351	0	0
Sb10g001730.1	2287	2103.2	345	3.23779
Sb10g001740.1	637	453.351	363	15.8045
Sb10g001750.1	1834	1650.2	770.973	9.22173
Sb10g001750.2	1489	1305.2	292.027	4.41628
Sb10g001760.1	546	362.351	0	0
Sb10g001770.1	750	566.255	2	0.0697152
Sb10g001780.1	508	324.386	4470	271.991
Sb10g001790.1	1155	971.198	1	0.0203237
Sb10g001800.1	1134	950.198	8	0.166183
Sb10g001810.1	1686	1502.2	447.179	5.87575
Sb10g001820.1	1233	1049.2	268	5.04181
Sb10g001830.1	2111	1927.2	383	3.92267
Sb10g001840.1	2309	2125.2	2831.42	26.2975
Sb10g001840.2	2390	2206.2	174.579	1.56192
Sb10g001850.1	2151	1967.2	280	2.80944
Sb10g001860.1	969	785.198	642	16.1386
Sb10g001870.1	804	620.198	643	20.464
Sb10g001873.1	863	679.198	3	0.0871835
Sb10g001876.1	423	239.386	0	0
Sb10g001880.1	1866	1682.2	83	0.973891
Sb10g001890.1	1538	1354.2	27	0.393542
Sb10g001900.1	1479	1295.2	497	7.57408
Sb10g001910.1	870	686.198	0	0
Sb10g001920.1	369	185.407	3	0.319378
Sb10g001930.1	2229	2045.2	3	0.0289531
Sb10g001940.1	903	719.198	118	3.23849
Sb10g001950.1	1942	1758.2	732	8.21775
Sb10g001960.1	2191	2007.2	799.257	7.8597
Sb10g001960.2	1997	1813.2	624.72	6.80064
Sb10g001960.3	2179	1995.2	697.857	6.90383
Sb10g001960.4	2286	2102.2	78.1648	0.733917
Sb10g001970.1	3357	3173.2	10	0.0622032
Sb10g001980.1	462	278.386	3	0.212708
Sb10g001990.1	1662	1478.2	1216	16.2372
Sb10g001995.1	561	377.351	6	0.313845
Sb10g002000.1	2539	2355.2	72	0.603413
Sb10g002010.1	940	756.198	291	7.59568
Sb10g002020.1	1637	1453.2	728	9.88817
Sb10g002030.1	998	814.198	9361	226.935
Sb10g002040.1	809	625.198	9874.69	311.756
Sb10g002050.1	1209	1025.2	337	6.48831
Sb10g002060.1	1728	1544.2	0	0
Sb10g002070.1	2495	2311.2	1088	9.29183
Sb10g002080.1	912	728.198	7	0.18974
Sb10g002090.1	1530	1346.2	3	0.0439867
Sb10g002100.1	1438	1254.2	266	4.18625
Sb10g002105.1	441	257.386	80	6.135
Sb10g002110.1	1783	1599.2	200	2.46852
Sb10g002120.1	1554	1370.2	8	0.115243
Sb10g002130.1	1564	1380.2	0	0
Sb10g002140.1	2334	2150.2	1	0.00917976
Sb10g002150.1	945	761.198	1.00568	0.0260777
Sb10g002155.1	669	485.255	2	0.0813522
Sb10g002160.1	318	135.536	0	0
Sb10g002170.1	595	411.351	987	47.3603
Sb10g002180.1	1293	1109.2	959	17.0655
Sb10g002190.1	1226	1042.2	10	0.189391
Sb10g002200.1	2207	2023.2	0	0
Sb10g002200.2	2204	2020.2	0	0
Sb10g002210.1	2273	2089.2	1	0.00944778
Sb10g002220.1	2527	2343.2	2508	21.1265
Sb10g002225.1	240	62.1378	8.53842	2.71226
Sb10g002230.1	1846	1662.2	527	6.25803
Sb10g002240.1	614	430.351	1299	59.5794
Sb10g002250.1	2484	2300.2	21	0.180204
Sb10g002260.1	914	730.198	457	12.3534
Sb10g002265.1	450	266.386	0	0
Sb10g002270.1	177	37.303	0	0
Sb10g002280.1	1477	1293.2	402	6.13579
Sb10g002290.1	735	551.255	388	13.8928
Sb10g002300.1	1686	1502.2	19	0.249653
Sb10g002310.1	1245	1061.2	902	16.7772
Sb10g002315.1	303	121.209	0	0
Sb10g002320.1	1620	1436.2	0	0
Sb10g002330.1	696	512.255	0	0
Sb10g002340.1	510	326.386	7	0.423327
Sb10g002350.1	216	46.7909	0	0
Sb10g002360.1	489	305.386	8	0.517071
Sb10g002370.1	1550	1366.2	5314.36	76.7798
Sb10g002373.1	444	260.386	7	0.530627
Sb10g002376.1	1353	1169.2	6	0.101291
Sb10g002380.1	207	43.6518	0	0
Sb10g002385.1	453	269.386	239.436	17.5438
Sb10g002390.1	636	452.351	0	0
Sb10g002400.1	1397	1213.2	734.637	11.9523
Sb10g002411.1	1932	1748.2	127	1.43391
Sb10g002420.1	1315	1131.2	3575	62.3802
Sb10g002430.1	1941	1757.2	924	10.3791
Sb10g002440.1	810	626.198	310	9.77146
Sb10g002450.1	711	527.255	351	13.14
Sb10g002460.1	2034	1850.2	9864	105.231
Sb10g002480.1	1421	1237.2	427.839	6.82575
Sb10g002480.2	1516	1332.2	108.161	1.60256
Sb10g002485.1	372	188.407	0	0
Sb10g002490.1	1652	1468.2	0	0
Sb10g002500.1	1671	1487.2	0	0
Sb10g002510.1	2712	2528.2	277	2.16261
Sb10g002520.1	1153	969.198	13.7987	0.281019
Sb10g002520.2	1058	874.198	556.201	12.5583
Sb10g002525.1	339	155.654	0	0
Sb10g002530.1	1527	1343.2	1079	15.8559
Sb10g002540.1	624	440.351	238	10.6681
Sb10g002550.1	1400	1216.2	0	0
Sb10g002555.1	150	26.9173	0	0
Sb10g002560.1	1581	1397.2	131	1.85064
Sb10g002570.1	1393	1209.2	689	11.2469
Sb10g002580.1	1135	951.198	458	9.50395
Sb10g002590.1	366	182.425	57	6.16736
Sb10g002600.1	1367	1183.2	666.307	11.1154
Sb10g002600.2	1121	937.198	0	0
Sb10g002610.1	1677	1493.2	754.069	9.96788
Sb10g002610.2	1685	1501.2	142.931	1.87931
Sb10g002620.1	1872	1688.2	23	0.268914
Sb10g002630.1	2200	2016.2	519.682	5.08761
Sb10g002630.2	1988	1804.2	100.318	1.0975
Sb10g002640.1	960	776.198	0	0
Sb10g002650.1	1893	1709.2	12	0.138579
Sb10g002660.1	1505	1321.2	79	1.18024
Sb10g002670.1	975	791.198	230	5.73789
Sb10g002680.1	690	506.255	15	0.584832
Sb10g002690.1	1225	1041.2	243	4.60662
Sb10g002700.1	1152	968.198	1138.65	23.2132
Sb10g002710.1	591	407.351	0	0
Sb10g002715.1	228	53.1231	0	0
Sb10g002720.1	1017	833.198	742	17.5778
Sb10g002725.1	540	356.351	0	0
Sb10g002730.1	306	124.073	0	0
Sb10g002735.1	2871	2687.2	0	0
Sb10g002740.1	858	674.198	0	0
Sb10g002750.1	1528	1344.2	77	1.13067
Sb10g002760.1	2842	2658.2	636	4.72258
Sb10g002770.1	1566	1382.2	19	0.271327
Sb10g002780.1	1633	1449.2	672	9.15274
Sb10g002790.1	1192	1008.2	33	0.646067
Sb10g002800.1	1737	1553.2	47	0.597284
Sb10g002810.1	177	37.303	46	24.3402
Sb10g002820.1	749	565.255	15	0.523789
Sb10g002830.1	740	556.255	7	0.24839
Sb10g002840.1	1407	1223.2	1000.89	16.151
Sb10g002840.2	1381	1197.2	378.108	6.23389
Sb10g002850.1	659	475.351	0	0
Sb10g002860.1	354	170.46	0	0
Sb10g002870.1	951	767.198	0	0
Sb10g002880.1	710	526.255	0	0
Sb10g002890.1	687	503.255	0	0
Sb10g002900.1	348	164.527	0	0
Sb10g002910.1	2061	1877.2	37	0.389046
Sb10g002915.1	120	17.7029	0	0
Sb10g002920.1	1410	1226.2	277	4.45891
Sb10g002930.1	1374	1190.2	1	0.016584
Sb10g002940.1	858	674.198	469	13.7308
Sb10g002950.1	1520	1336.2	94	1.38857
Sb10g002953.1	372	188.407	0	0
Sb10g002956.1	1692	1508.2	26	0.340271
Sb10g002960.1	2803	2619.2	928	6.99341
Sb10g002970.1	696	512.255	53	2.0422
Sb10g002980.1	765	581.198	134.225	4.55848
Sb10g002980.2	566	382.351	1473.77	76.0814
Sb10g002990.1	2103	1919.2	724	7.44609
Sb10g003000.1	1536	1352.2	824	12.0281
Sb10g003010.1	2523	2339.2	12.0582	0.101748
Sb10g003020.1	2589	2405.2	0	0
Sb10g003030.1	1170	986.198	0	0
Sb10g003040.1	1336	1152.2	240	4.11144
Sb10g003045.1	3117	2933.2	0	0
Sb10g003050.1	2396	2212.2	261	2.32877
Sb10g003060.1	1607	1423.2	80	1.10952
Sb10g003070.1	2489	2305.2	199	1.70394
Sb10g003080.1	1793	1609.2	5	0.0613296
Sb10g003090.1	1655	1471.2	0	0
Sb10g003100.1	858	674.198	0	0
Sb10g003110.1	1320	1136.2	123.682	2.14864
Sb10g003120.1	814	630.198	5021	157.262
Sb10g003130.1	982	798.198	101	2.49758
Sb10g003140.1	1149	965.198	0	0
Sb10g003150.1	1296	1112.2	1	0.0177471
Sb10g003160.1	1467	1283.2	0	0
Sb10g003170.1	1261	1077.2	432	7.91585
Sb10g003180.1	1103	919.198	0	0
Sb10g003190.1	1273	1089.2	2110	38.2371
Sb10g003200.1	856	672.198	4382	128.672
Sb10g003210.1	2187	2003.2	26	0.256188
Sb10g003220.1	348	164.527	4	0.479881
Sb10g003230.1	530	346.386	632	36.0136
Sb10g003240.1	565	381.351	273	14.1302
Sb10g003245.1	366	182.425	10	1.08199
Sb10g003250.1	651	467.351	7	0.295641
Sb10g003260.1	567	383.351	0	0
Sb10g003270.1	363	179.425	0	0
Sb10g003275.1	360	176.443	42	4.69845
Sb10g003280.1	357	173.443	122	13.8839
Sb10g003285.1	210	44.533	0	0
Sb10g003290.1	441	257.386	0	0
Sb10g003300.1	1528	1344.2	59	0.86636
Sb10g003310.1	1925	1741.2	219.92	2.49302
Sb10g003310.2	2020	1836.2	341.08	3.66645
Sb10g003320.1	1145	961.198	299.531	6.1509
Sb10g003320.2	1179	995.198	39.6108	0.785622
Sb10g003320.3	1123	939.198	39.858	0.83766
Sb10g003330.1	771	587.198	0	0
Sb10g003340.1	1518	1334.2	0	0
Sb10g003350.1	765	581.198	0	0
Sb10g003355.1	1311	1127.2	36	0.630394
Sb10g003360.1	1083	899.198	0	0
Sb10g003370.1	2121	1937.2	1	0.0101891
Sb10g003380.1	678	494.255	82	3.2747
Sb10g003390.1	2046	1862.2	5	0.0529973
Sb10g003395.1	876	692.198	0	0
Sb10g003400.1	1056	872.198	0	0
Sb10g003410.1	1929	1745.2	0	0
Sb10g003415.1	1020	836.198	0	0
Sb10g003420.1	1379	1195.2	206	3.40202
Sb10g003430.1	1995	1811.2	36	0.392325
Sb10g003440.1	522	338.386	603	35.1734
Sb10g003450.1	1639	1455.2	1327	17.9994
Sb10g003460.1	1574	1390.2	58	0.823495
Sb10g003470.1	348	164.527	1261	151.282
Sb10g003480.1	1671	1487.2	381.417	5.06222
Sb10g003500.1	1445	1261.2	1279	20.0169
Sb10g003510.1	400	216.386	107	9.76031
Sb10g003515.1	378	194.407	69.5826	7.06478
Sb10g003520.1	750	566.255	1	0.0348576
Sb10g003530.1	1127	943.198	226	4.7295
Sb10g003540.1	654	470.351	18	0.75537
Sb10g003545.1	832	648.198	8	0.243608
Sb10g003550.1	1254	1070.2	2726.86	50.2931
Sb10g003550.2	1326	1142.2	38.1396	0.659089
Sb10g003560.1	1380	1196.2	11	0.181509
Sb10g003570.1	684	500.255	0	0
Sb10g003580.1	1741	1557.2	0	0
Sb10g003590.1	240	62.1378	12	3.81184
Sb10g003600.1	2789	2605.2	679	5.14445
Sb10g003610.1	1090	906.198	327	7.12253
Sb10g003620.1	2022	1838.2	91	0.977144
Sb10g003630.1	1338	1154.2	59	1.00898
Sb10g003640.1	507	323.386	77	4.69979
Sb10g003650.1	1938	1754.2	1583	17.812
Sb10g003660.1	1247	1063.2	117	2.17211
Sb10g003670.1	814	630.198	7276	227.89
Sb10g003680.1	1883	1699.2	533	6.19146
Sb10g003680.2	1295	1111.2	0	0
Sb10g003690.1	1429	1245.2	247	3.91533
Sb10g003700.1	1560	1376.2	1263	18.1147
Sb10g003705.1	1140	956.198	22	0.454134
Sb10g003710.1	630	446.351	10028	443.453
Sb10g003720.1	2097	1913.2	30	0.309507
Sb10g003730.1	1659	1475.2	8	0.107041
Sb10g003740.1	1428	1244.2	420	6.66299
Sb10g003745.1	555	371.351	7	0.372069
Sb10g003750.1	930	746.198	28	0.740651
Sb10g003760.1	1775	1591.2	189	2.34448
Sb10g003770.1	1156	972.198	1825	37.0525
Sb10g003780.1	1068	884.198	86	1.91981
Sb10g003790.1	2747	2563.2	129	0.993384
Sb10g003800.1	1314	1130.2	459	8.01618
Sb10g003810.1	1719	1535.2	1752	22.5257
Sb10g003813.1	447	263.386	0	0
Sb10g003816.1	408	224.386	0	0
Sb10g003820.1	2071	1887.2	1209	12.645
Sb10g003830.1	537	353.351	2	0.111721
Sb10g003840.1	1587	1403.2	1496.04	21.0442
Sb10g003840.2	1429	1245.2	618.963	9.8115
Sb10g003850.1	1735	1551.2	35	0.445359
Sb10g003860.1	1974	1790.2	313	3.45106
Sb10g003865.1	543	359.351	0	0
Sb10g003870.1	1163	979.198	1044	21.0445
Sb10g003875.1	2952	2768.2	1	0.00713038
Sb10g003880.1	788	604.198	0	0
Sb10g003890.1	1474	1290.2	227.102	3.47435
Sb10g003890.2	1622	1438.2	7.89842	0.1084
Sb10g003900.1	1167	983.198	0	0
Sb10g003910.1	2282	2098.2	124	1.1665
Sb10g003920.1	1625	1441.2	324	4.43742
Sb10g003930.1	1458	1274.2	237	3.67131
Sb10g003940.1	540	356.351	8	0.44312
Sb10g003950.1	636	452.351	208	9.07606
Sb10g003960.1	491	307.386	164	10.531
Sb10g003970.1	2171	1987.2	219	2.17527
Sb10g003980.1	393	209.386	0	0
Sb10g003990.1	1155	971.198	562	11.4219
Sb10g004000.1	1137	953.198	2	0.0414149
Sb10g004010.1	1831	1647.2	361	4.32584
Sb10g004013.1	900	716.198	0	0
Sb10g004016.1	288	106.922	0	0
Sb10g004020.1	2865	2681.2	0	0
Sb10g004025.1	1734	1550.2	0	0
Sb10g004030.1	1063	879.198	656	14.7274
Sb10g004040.1	748	564.255	137	4.79242
Sb10g004045.1	1029	845.198	0	0
Sb10g004050.1	1280	1096.2	42	0.756258
Sb10g004060.1	882	698.198	19	0.537136
Sb10g004070.1	4950	4766.2	2244	9.29309
Sb10g004080.1	804	620.198	0	0
Sb10g004090.1	585	401.351	142.696	7.01775
Sb10g004100.1	411	227.386	249.777	21.6819
Sb10g004110.1	445	261.386	13.3187	1.00575
Sb10g004120.1	1191	1007.2	1	0.0195972
Sb10g004130.1	1091	907.198	651	14.1641
Sb10g004140.1	696	512.255	0	0
Sb10g004150.1	1383	1199.2	0	0
Sb10g004160.1	1636	1452.2	5686.39	77.2895
Sb10g004160.2	1609	1425.2	7.6106	0.105403
Sb10g004170.1	1641	1457.2	0	0
Sb10g004180.1	465	281.386	0	0
Sb10g004190.1	1191	1007.2	0	0
Sb10g004200.1	984	800.198	0	0
Sb10g004210.1	840	656.198	0	0
Sb10g004220.1	960	776.198	0	0
Sb10g004225.1	2154	1970.2	0	0
Sb10g004230.1	1470	1286.2	0	0
Sb10g004240.1	1539	1355.2	0	0
Sb10g004250.1	1662	1478.2	0	0
Sb10g004255.1	1269	1085.2	0	0
Sb10g004260.1	2734	2550.2	6025	46.6329
Sb10g004270.1	924	740.198	19	0.506658
Sb10g004280.1	927	743.198	0	0
Sb10g004290.1	1140	956.198	0	0
Sb10g004300.1	861	677.198	0	0
Sb10g004305.1	870	686.198	0	0
Sb10g004310.1	936	752.198	0	0
Sb10g004320.1	1173	989.198	0	0
Sb10g004330.1	813	629.198	0	0
Sb10g004340.1	1274	1090.2	403	7.29641
Sb10g004345.1	330	146.986	17	2.28287
Sb10g004350.1	711	527.255	0	0
Sb10g004360.1	1575	1391.2	0	0
Sb10g004370.1	1635	1451.2	0	0
Sb10g004380.1	767	583.198	220	7.44588
Sb10g004390.1	678	494.255	2	0.0798709
Sb10g004400.1	2533	2349.2	240	2.01651
Sb10g004402.1	411	227.386	57.6595	5.00514
Sb10g004405.1	120	17.7029	0	0
Sb10g004407.1	306	124.073	15	2.3863
Sb10g004410.1	1731	1547.2	248	3.16385
Sb10g004420.1	1301	1117.2	574.3	10.1465
Sb10g004420.2	1483	1299.2	379.447	5.76482
Sb10g004420.3	913	729.198	463.253	12.5395
Sb10g004430.1	1803	1619.2	0	0
Sb10g004440.1	1820	1636.2	21	0.253334
Sb10g004450.1	3721	3537.2	760	4.24096
Sb10g004460.1	1759	1575.2	462	5.78917
Sb10g004465.1	252	72.6001	27	7.34068
Sb10g004470.1	2072	1888.2	210	2.19524
Sb10g004480.1	1404	1220.2	0	0
Sb10g004483.1	135	21.4931	0	0
Sb10g004486.1	363	179.425	0	0
Sb10g004490.1	1612	1428.2	724	10.006
Sb10g004493.1	3282	3098.2	405.679	2.58454
Sb10g004496.1	294	112.587	0	0
Sb10g004500.1	876	692.198	21	0.598823
Sb10g004505.1	540	356.351	0	0
Sb10g004510.1	1242	1058.2	0	0
Sb10g004520.1	1179	995.198	38	0.753674
Sb10g004530.1	2364	2180.2	0	0
Sb10g004535.1	618	434.351	1	0.0454432
Sb10g004540.1	1500	1316.2	780	11.6972
Sb10g004550.1	732	548.255	356	12.8167
Sb10g004560.1	3279	3095.2	49	0.312476
Sb10g004570.1	1467	1283.2	103	1.58436
Sb10g004580.1	1304	1120.2	2505	44.139
Sb10g004590.1	815	631.198	1	0.0312711
Sb10g004600.1	1669	1485.2	533	7.08357
Sb10g004602.1	660	476.351	0	0
Sb10g004604.1	222	49.7328	373	148.039
Sb10g004606.1	171	35.1562	29	16.2819
Sb10g004608.1	126	18.9625	0	0
Sb10g004610.1	384	200.407	0	0
Sb10g004620.1	558	374.351	0	0
Sb10g004625.1	480	296.386	0	0
Sb10g004630.1	1167	983.198	0	0
Sb10g004640.1	303	121.209	0	0
Sb10g004650.1	303	121.209	0	0
Sb10g004655.1	120	17.7029	0	0
Sb10g004660.1	813	629.198	8	0.250964
Sb10g004670.1	1416	1232.2	10	0.160188
Sb10g004680.1	3289	3105.2	3342	21.2435
Sb10g004682.1	1632	1448.2	515	7.01922
Sb10g004685.1	663	479.303	156	6.42427
Sb10g004687.1	285	104.082	4	0.758567
Sb10g004690.1	942	758.198	0	0
Sb10g004700.1	1417	1233.2	0	0
Sb10g004700.2	1399	1215.2	312	5.06777
Sb10g004710.1	1532	1348.2	37	0.541698
Sb10g004720.1	1370	1186.2	793.528	13.2043
Sb10g004720.2	1474	1290.2	312.357	4.77864
Sb10g004720.3	1557	1373.2	1394.11	20.0389
Sb10g004730.1	2055	1871.2	121	1.27637
Sb10g004740.1	1198	1014.2	1044	20.3183
Sb10g004750.1	1014	830.198	224	5.32569
Sb10g004760.1	3165	2981.2	36	0.238353
Sb10g004770.1	972	788.198	0	0
Sb10g004780.1	2809	2625.2	83	0.624059
Sb10g004790.1	975	791.198	1	0.0249473
Sb10g004793.1	1499	1315.2	112	1.68088
Sb10g004796.1	240	62.1378	2	0.635307
Sb10g004800.1	2560	2376.2	229	1.90223
Sb10g004810.1	2558	2374.2	58	0.482193
Sb10g004820.1	1548	1364.2	3	0.0434064
Sb10g004830.1	2439	2255.2	18	0.157542
Sb10g004840.1	1902	1718.2	862.475	9.90793
Sb10g004850.1	1688	1504.2	128.278	1.68328
