target_id	length	eff_length	est_counts	tpm
Sb10g000710.1	1148	961.956	68	1.55699
Sb10g000720.1	1086	899.956	21096	516.311
Sb10g000730.1	1684	1497.96	177.756	2.61372
Sb10g000730.2	1600	1413.96	533.503	8.31062
Sb10g000730.3	1235	1048.96	92.7409	1.94736
Sb10g000740.1	711	524.956	425	17.8319
Sb10g000750.1	1464	1277.96	0	0
Sb10g000753.1	126	17.9583	0	0
Sb10g000756.1	792	605.956	0	0
Sb10g000760.1	291	106.739	0	0
Sb10g000770.1	816	629.956	0	0
Sb10g000780.1	717	530.956	1	0.0414834
Sb10g000790.1	831	644.956	0	0
Sb10g000800.1	1839	1652.96	529	7.04899
Sb10g000805.1	198	37.7007	206	120.351
Sb10g000810.1	456	269.956	4	0.326362
Sb10g000815.1	2079	1892.96	0	0
Sb10g000820.1	1518	1331.96	0	0
Sb10g000830.1	1247	1060.96	203	4.21436
Sb10g000840.1	1074	887.956	29	0.719348
Sb10g000850.1	573	386.956	1	0.0569208
Sb10g000860.1	3072	2885.96	0	0
Sb10g000870.1	3640	3453.96	626.579	3.99569
Sb10g000880.1	1009	822.956	51.4211	1.37625
Sb10g000890.1	1118	931.956	5596	132.256
Sb10g000900.1	861	674.956	703	22.941
Sb10g000910.1	654	467.956	53	2.49462
Sb10g000915.1	216	43.5914	13	6.56863
Sb10g000920.1	1518	1331.96	25	0.413412
Sb10g000930.1	511	324.956	4	0.271124
Sb10g000940.1	1301	1114.96	1010	19.9524
Sb10g000950.1	582	395.956	0	0
Sb10g000960.1	1397	1210.96	0	0
Sb10g000960.2	1399	1212.96	13	0.236065
Sb10g000970.1	717	530.956	0	0
Sb10g000980.1	3815	3628.96	77	0.467349
Sb10g000990.1	1101	914.956	757	18.2234
Sb10g001000.1	345	159.238	351	48.5504
Sb10g001010.1	3144	2957.96	0	0
Sb10g001020.1	1680	1493.96	1	0.0147433
Sb10g001030.1	3342	3155.96	114	0.795621
Sb10g001040.1	591	404.956	2	0.108781
Sb10g001050.1	2063	1876.96	3176	37.27
Sb10g001050.2	1988	1801.96	0	0
Sb10g001060.1	2815	2628.96	1097	9.19085
Sb10g001070.1	3162	2975.96	900	6.66114
Sb10g001080.1	561	374.956	54	3.1721
Sb10g001090.1	1605	1418.96	22	0.341497
Sb10g001100.1	1481	1294.96	90	1.53081
Sb10g001101.1	765	578.956	0	0
Sb10g001102.1	435	248.982	0	0
Sb10g001103.1	3246	3059.96	0	0
Sb10g001105.1	297	112.519	0	0
Sb10g001106.1	2168	1981.96	786	8.73496
Sb10g001107.1	870	683.956	200	6.44072
Sb10g001108.1	375	189.001	0	0
Sb10g001110.1	2180	1993.96	212	2.34182
Sb10g001115.1	171	33.6101	0	0
Sb10g001120.1	2366	2179.96	20250	204.602
Sb10g001130.1	531	344.956	0	0
Sb10g001140.1	1269	1082.96	0	0
Sb10g001145.1	210	41.3688	9	4.79184
Sb10g001150.1	1152	965.956	356	8.11756
Sb10g001160.1	1746	1559.96	357	5.04067
Sb10g001165.1	390	203.982	0	0
Sb10g001170.1	801	614.956	0	0
Sb10g001180.1	474	287.956	14	1.07087
Sb10g001190.1	240	59.0951	1	0.372718
Sb10g001200.1	1287	1100.96	108	2.16066
Sb10g001210.1	597	410.956	24	1.28632
Sb10g001220.1	1237	1050.96	4540	95.1489
Sb10g001230.1	1380	1193.96	6	0.110687
Sb10g001240.1	601	414.956	988.434	52.466
Sb10g001250.1	2063	1876.96	233	2.73423
Sb10g001260.1	336	150.362	0	0
Sb10g001270.1	615	428.956	5041	258.843
Sb10g001280.1	1685	1498.96	2244	32.9736
Sb10g001290.1	1761	1574.96	1	0.0139851
Sb10g001300.1	821	634.956	30	1.04066
Sb10g001310.1	2726	2539.96	1514	13.129
Sb10g001320.1	1568	1381.96	658	10.4873
Sb10g001330.1	1206	1019.96	235	5.0748
Sb10g001340.1	285	100.97	0	0
Sb10g001350.1	1470	1283.96	77	1.32091
Sb10g001360.1	762	575.956	1	0.0382422
Sb10g001370.1	1504	1317.96	1354	22.6282
Sb10g001380.1	2422	2235.96	738	7.26985
Sb10g001390.1	669	482.956	452	20.6141
Sb10g001400.1	1020	833.956	30	0.792338
Sb10g001410.1	1688	1501.96	2262	33.1717
Sb10g001420.1	2334	2147.96	1	0.0102543
Sb10g001430.1	1022	835.956	7	0.184437
Sb10g001440.1	1672	1485.96	0	0
Sb10g001450.1	1524	1337.96	0	0
Sb10g001460.1	660	473.956	0	0
Sb10g001470.1	2487	2300.96	0	0
Sb10g001480.1	642	455.956	0	0
Sb10g001485.1	324	138.723	137.246	21.7914
Sb10g001490.1	510	323.956	3	0.203971
Sb10g001500.1	653	466.956	0	0
Sb10g001510.1	544	357.956	2223	136.786
Sb10g001515.1	348	162.174	10	1.35816
Sb10g001520.1	1641	1454.96	40	0.60554
Sb10g001530.1	2544	2357.96	976.799	9.12435
Sb10g001540.1	1524	1337.96	52	0.85604
Sb10g001550.1	1278	1091.96	501	10.1057
Sb10g001550.2	1108	921.956	0	0
Sb10g001560.1	3018	2831.96	2783.53	21.6492
Sb10g001560.2	2920	2733.96	11.4672	0.0923847
Sb10g001570.1	597	410.956	0	0
Sb10g001580.1	2592	2405.96	6.06251	0.0555006
Sb10g001590.1	966	779.956	0	0
Sb10g001600.1	1515	1328.96	70	1.16017
Sb10g001610.1	1208	1021.96	659	14.2032
Sb10g001620.1	1011	824.956	13	0.347092
Sb10g001630.1	1460	1273.96	175	3.02563
Sb10g001640.1	1776	1589.96	841	11.6505
Sb10g001650.1	1017	830.956	0	0
Sb10g001660.1	1287	1100.96	177	3.54108
Sb10g001670.1	2434	2247.96	234.201	2.29474
Sb10g001680.1	3067	2880.96	96	0.733951
Sb10g001690.1	1875	1688.96	0	0
Sb10g001700.1	1486	1299.96	0	0
Sb10g001710.1	933	746.956	0	0
Sb10g001715.1	201	38.5058	0	0
Sb10g001720.1	591	404.956	0	0
Sb10g001730.1	2287	2100.96	759	7.95715
Sb10g001740.1	637	450.956	444	21.6861
Sb10g001750.1	1834	1647.96	292.052	3.90344
Sb10g001750.2	1489	1302.96	117.948	1.99385
Sb10g001760.1	546	359.956	0	0
Sb10g001770.1	750	563.956	2	0.078112
Sb10g001780.1	508	321.956	2080	142.298
Sb10g001790.1	1155	968.956	3	0.0681946
Sb10g001800.1	1134	947.956	22	0.511172
Sb10g001810.1	1686	1499.96	257	3.77387
Sb10g001820.1	1233	1046.96	159	3.34504
Sb10g001830.1	2111	1924.96	743	8.5016
Sb10g001840.1	2309	2122.96	2315.97	24.0283
Sb10g001840.2	2390	2203.96	22.0335	0.220198
Sb10g001850.1	2151	1964.96	228	2.55573
Sb10g001860.1	969	782.956	574	16.1476
Sb10g001870.1	804	617.956	1364	48.6172
Sb10g001873.1	863	676.956	0	0
Sb10g001876.1	423	236.982	2	0.185886
Sb10g001880.1	1866	1679.96	126	1.65198
Sb10g001890.1	1538	1351.96	80.0877	1.30478
Sb10g001900.1	1479	1292.96	4289.91	73.0798
Sb10g001910.1	870	683.956	0	0
Sb10g001920.1	369	183.001	36	4.33293
Sb10g001930.1	2229	2042.96	3	0.0323441
Sb10g001940.1	903	716.956	217	6.66653
Sb10g001950.1	1942	1755.96	447	5.60695
Sb10g001960.1	2191	2004.96	691.263	7.59401
Sb10g001960.2	1997	1810.96	569.565	6.92736
Sb10g001960.3	2179	1992.96	487.65	5.38943
Sb10g001960.4	2286	2099.96	6.52248	0.0684124
Sb10g001970.1	3357	3170.96	5	0.0347306
Sb10g001980.1	462	275.956	9	0.718349
Sb10g001990.1	1662	1475.96	751	11.2073
Sb10g001995.1	561	374.956	9	0.528683
Sb10g002000.1	2539	2352.96	95	0.889288
Sb10g002010.1	940	753.956	100	2.92137
Sb10g002020.1	1637	1450.96	790	11.9924
Sb10g002030.1	998	811.956	2750	74.599
Sb10g002040.1	809	622.956	3636	128.558
Sb10g002050.1	1209	1022.96	268	5.77046
Sb10g002060.1	1728	1541.96	0	0
Sb10g002070.1	2495	2308.96	1417	13.5172
Sb10g002080.1	912	725.956	14	0.424767
Sb10g002090.1	1530	1343.96	10	0.163888
Sb10g002100.1	1438	1251.96	2409	42.3819
Sb10g002105.1	441	254.982	76	6.56504
Sb10g002110.1	1783	1596.96	338	4.66183
Sb10g002120.1	1554	1367.96	14	0.225418
Sb10g002130.1	1564	1377.96	0	0
Sb10g002140.1	2334	2147.96	0	0
Sb10g002150.1	945	758.956	2.02668	0.0588169
Sb10g002155.1	669	482.956	0	0
Sb10g002160.1	318	132.832	0	0
Sb10g002170.1	595	408.956	1706	91.883
Sb10g002180.1	1293	1106.96	688	13.6896
Sb10g002190.1	1226	1039.96	9	0.190616
Sb10g002200.1	2207	2020.96	1.16579	0.0127057
Sb10g002200.2	2204	2017.96	5.83421	0.0636799
Sb10g002210.1	2273	2086.96	20	0.211081
Sb10g002220.1	2527	2340.96	10270	96.6295
Sb10g002225.1	240	59.0951	4.63599	1.72792
Sb10g002230.1	1846	1659.96	677	8.98307
Sb10g002240.1	614	427.956	2595	133.558
Sb10g002250.1	2484	2297.96	42	0.402569
Sb10g002260.1	914	727.956	318	9.62176
Sb10g002265.1	450	263.956	0	0
Sb10g002270.1	177	35.3549	0	0
Sb10g002280.1	1477	1290.96	256	4.36778
Sb10g002290.1	735	548.956	410	16.4505
Sb10g002300.1	1686	1499.96	67	0.98385
Sb10g002310.1	1245	1058.96	271	5.63669
Sb10g002315.1	303	118.263	0	0
Sb10g002320.1	1620	1433.96	0	0
Sb10g002330.1	696	509.956	0	0
Sb10g002340.1	510	323.956	1	0.0679903
Sb10g002350.1	216	43.5914	0	0
Sb10g002360.1	489	302.956	4	0.290813
Sb10g002370.1	1550	1363.96	2420.84	39.093
Sb10g002373.1	444	257.982	2	0.170755
Sb10g002376.1	1353	1166.96	6	0.113248
Sb10g002380.1	207	40.3105	0	0
Sb10g002385.1	453	266.956	75.2445	6.20823
Sb10g002390.1	636	449.956	0	0
Sb10g002400.1	1397	1210.96	426.158	7.75131
Sb10g002411.1	1932	1745.96	42	0.529845
Sb10g002420.1	1315	1128.96	1787	34.8642
Sb10g002430.1	1941	1754.96	862	10.8187
Sb10g002440.1	810	623.956	532	18.7798
Sb10g002450.1	711	524.956	314	13.1747
Sb10g002460.1	2034	1847.96	70296	837.86
Sb10g002480.1	1421	1234.96	2392	42.662
Sb10g002480.2	1516	1329.96	17.003	0.281592
Sb10g002485.1	372	186.001	0	0
Sb10g002490.1	1652	1465.96	0	0
Sb10g002500.1	1671	1484.96	0	0
Sb10g002510.1	2712	2525.96	212	1.8486
Sb10g002520.1	1153	966.956	18.3115	0.41711
Sb10g002520.2	1058	871.956	412.688	10.4246
Sb10g002525.1	339	153.347	4	0.574537
Sb10g002530.1	1527	1340.96	1410	23.1599
Sb10g002540.1	624	437.956	423	21.2737
Sb10g002550.1	1400	1213.96	0	0
Sb10g002555.1	150	25.835	0	0
Sb10g002560.1	1581	1394.96	59	0.931588
Sb10g002570.1	1393	1206.96	563	10.2742
Sb10g002580.1	1135	948.956	185	4.29396
Sb10g002590.1	366	180.056	87	10.6425
Sb10g002600.1	1367	1180.96	544.681	10.1588
Sb10g002600.2	1121	934.956	0	0
Sb10g002610.1	1677	1490.96	644.011	9.51395
Sb10g002610.2	1685	1498.96	153.989	2.26273
Sb10g002620.1	1872	1685.96	48	0.627087
Sb10g002630.1	2200	2013.96	415.347	4.54248
Sb10g002630.2	1988	1801.96	105.653	1.29143
Sb10g002640.1	960	773.956	0	0
Sb10g002650.1	1893	1706.96	34	0.438722
Sb10g002660.1	1505	1318.96	56	0.935169
Sb10g002670.1	975	788.956	183	5.10894
Sb10g002680.1	690	503.956	3	0.131118
Sb10g002690.1	1225	1038.96	273	5.78759
Sb10g002700.1	1152	965.956	1061.98	24.2154
Sb10g002710.1	591	404.956	0	0
Sb10g002715.1	228	49.9959	0	0
Sb10g002720.1	1017	830.956	569	15.0823
Sb10g002725.1	540	353.956	0	0
Sb10g002730.1	306	121.203	0	0
Sb10g002735.1	2871	2684.96	1	0.00820343
Sb10g002740.1	858	671.956	3	0.0983361
Sb10g002750.1	1528	1341.96	16	0.262612
Sb10g002760.1	2842	2655.96	786	6.5183
Sb10g002770.1	1566	1379.96	14	0.223458
Sb10g002780.1	1633	1446.96	665	10.1228
Sb10g002790.1	1192	1005.96	720	15.7647
Sb10g002800.1	1737	1550.96	34	0.48285
Sb10g002810.1	177	35.3549	26	16.1978
Sb10g002820.1	749	562.956	18	0.704256
Sb10g002830.1	740	553.956	1	0.039761
Sb10g002840.1	1407	1220.96	449.823	8.11472
Sb10g002840.2	1381	1194.96	633.177	11.6709
Sb10g002850.1	659	472.956	0	0
Sb10g002860.1	354	168.124	0	0
Sb10g002870.1	951	764.956	0	0
Sb10g002880.1	710	523.956	0	0
Sb10g002890.1	687	500.956	0	0
Sb10g002900.1	348	162.174	0	0
Sb10g002910.1	2061	1874.96	71	0.834065
Sb10g002915.1	120	16.1188	0	0
Sb10g002920.1	1410	1223.96	293	5.27272
Sb10g002930.1	1374	1187.96	0	0
Sb10g002940.1	858	671.956	550	18.0283
Sb10g002950.1	1520	1333.96	257	4.2435
Sb10g002953.1	372	186.001	0	0
Sb10g002956.1	1692	1505.96	33	0.482652
Sb10g002960.1	2803	2616.96	747	6.28719
Sb10g002970.1	696	509.956	563	24.3169
Sb10g002980.1	765	578.956	103.321	3.93074
Sb10g002980.2	566	379.956	1209.68	70.1245
Sb10g002990.1	2103	1916.96	323	3.71127
Sb10g003000.1	1536	1349.96	660	10.7685
Sb10g003010.1	2523	2336.96	19	0.179075
Sb10g003020.1	2589	2402.96	0	0
Sb10g003030.1	1170	983.956	0	0
Sb10g003040.1	1336	1149.96	272	5.20979
Sb10g003045.1	3117	2930.96	0	0
Sb10g003050.1	2396	2209.96	58	0.578065
Sb10g003060.1	1607	1420.96	62	0.961045
Sb10g003070.1	2489	2302.96	347	3.31876
Sb10g003080.1	1793	1606.96	0	0
Sb10g003090.1	1655	1468.96	1	0.0149942
Sb10g003100.1	858	671.956	0	0
Sb10g003110.1	1320	1133.96	176.359	3.42559
Sb10g003120.1	814	627.956	5873	205.998
Sb10g003130.1	982	795.956	46	1.27292
Sb10g003140.1	1149	962.956	0	0
Sb10g003150.1	1296	1109.96	2	0.0396878
Sb10g003160.1	1467	1280.96	0	0
Sb10g003170.1	1261	1074.96	1110	22.7439
Sb10g003180.1	1103	916.956	0	0
Sb10g003190.1	1273	1086.96	3443	69.7682
Sb10g003200.1	856	669.956	2089	68.6791
Sb10g003210.1	2187	2000.96	25	0.275191
Sb10g003220.1	348	162.174	1	0.135816
Sb10g003230.1	530	343.956	206	13.1916
Sb10g003240.1	565	378.956	49	2.848
Sb10g003245.1	366	180.056	17	2.07958
Sb10g003250.1	651	464.956	6	0.284231
Sb10g003260.1	567	380.956	0	0
Sb10g003270.1	363	177.073	0	0
Sb10g003275.1	360	174.073	0	0
Sb10g003280.1	357	171.073	821	105.704
Sb10g003285.1	210	41.3688	0	0
Sb10g003290.1	441	254.982	0	0
Sb10g003300.1	1528	1341.96	134	2.19937
Sb10g003310.1	1925	1738.96	267.559	3.38894
Sb10g003310.2	2020	1833.96	490.441	5.8902
Sb10g003320.1	1145	958.956	318.433	7.31395
Sb10g003320.2	1179	992.956	23.5446	0.522268
Sb10g003320.3	1123	936.956	20.0225	0.470686
Sb10g003330.1	771	584.956	0	0
Sb10g003340.1	1518	1331.96	11	0.181901
Sb10g003350.1	765	578.956	2	0.0760882
Sb10g003355.1	1311	1124.96	42	0.82233
Sb10g003360.1	1083	896.956	0	0
Sb10g003370.1	2121	1934.96	7	0.0796819
Sb10g003380.1	678	491.956	67	2.99972
Sb10g003390.1	2046	1859.96	30	0.355264
Sb10g003395.1	876	689.956	0	0
Sb10g003400.1	1056	869.956	0	0
Sb10g003410.1	1929	1742.96	0	0
Sb10g003415.1	1020	833.956	0	0
Sb10g003420.1	1379	1192.96	262	4.83737
Sb10g003430.1	1995	1808.96	16	0.194816
Sb10g003440.1	522	335.956	803	52.6461
Sb10g003450.1	1639	1452.96	3187	48.3128
Sb10g003460.1	1574	1387.96	80	1.26954
Sb10g003470.1	348	162.174	1006	136.631
Sb10g003480.1	1671	1484.96	427	6.33354
Sb10g003500.1	1445	1258.96	1523	26.6454
Sb10g003510.1	400	213.982	79	8.13173
Sb10g003515.1	378	192.001	72	8.25964
Sb10g003520.1	750	563.956	1	0.039056
Sb10g003530.1	1127	940.956	156	3.65164
Sb10g003540.1	654	467.956	13	0.611887
Sb10g003545.1	832	645.956	27	0.920648
Sb10g003550.1	1254	1067.96	1721.82	35.5114
Sb10g003550.2	1326	1139.96	41.176	0.795589
Sb10g003560.1	1380	1193.96	44	0.811703
Sb10g003570.1	684	497.956	0	0
Sb10g003580.1	1741	1554.96	0	0
Sb10g003590.1	240	59.0951	1.00108	0.373122
Sb10g003600.1	2789	2602.96	331	2.80087
Sb10g003610.1	1090	903.956	176	4.28843
Sb10g003620.1	2022	1835.96	48	0.575853
Sb10g003630.1	1338	1151.96	19	0.363287
Sb10g003640.1	507	320.956	49	3.36266
Sb10g003650.1	1938	1751.96	957	12.0315
Sb10g003660.1	1247	1060.96	107	2.22136
Sb10g003670.1	814	627.956	6203	217.573
Sb10g003680.1	1883	1696.96	455.981	5.91846
Sb10g003680.2	1295	1108.96	3.01932	0.0599691
Sb10g003690.1	1429	1242.96	109	1.93154
Sb10g003700.1	1560	1373.96	4	0.0641239
Sb10g003705.1	1140	953.956	26	0.600313
Sb10g003710.1	630	443.956	5556	275.648
Sb10g003720.1	2097	1910.96	80	0.922087
Sb10g003730.1	1659	1472.96	5	0.0747675
Sb10g003740.1	1428	1241.96	1007	17.8589
Sb10g003745.1	555	368.956	3	0.179093
Sb10g003750.1	930	743.956	21	0.621734
Sb10g003760.1	1775	1588.96	103	1.42777
Sb10g003770.1	1156	969.956	1180	26.7955
Sb10g003780.1	1068	881.956	45	1.12382
Sb10g003790.1	2747	2560.96	195	1.67712
Sb10g003800.1	1314	1127.96	434	8.47481
Sb10g003810.1	1719	1532.96	1126	16.1786
Sb10g003813.1	447	260.956	0	0
Sb10g003816.1	408	221.982	0	0
Sb10g003820.1	2071	1884.96	747	8.72875
Sb10g003830.1	537	350.956	0	0
Sb10g003840.1	1587	1400.96	1130.41	17.7723
Sb10g003840.2	1429	1242.96	263.589	4.67094
Sb10g003850.1	1735	1548.96	44	0.625671
Sb10g003860.1	1974	1787.96	418	5.14934
Sb10g003865.1	543	356.956	0	0
Sb10g003870.1	1163	976.956	1451.51	32.7248
Sb10g003875.1	2952	2765.96	3	0.0238896
Sb10g003880.1	788	601.956	0	0
Sb10g003890.1	1474	1287.96	120.595	2.06235
Sb10g003890.2	1622	1435.96	19.4048	0.297646
Sb10g003900.1	1167	980.956	0	0
Sb10g003910.1	2282	2095.96	22	0.231192
Sb10g003920.1	1625	1438.96	135	2.06642
Sb10g003930.1	1458	1271.96	225	3.89622
Sb10g003940.1	540	353.956	1	0.0622277
Sb10g003950.1	636	449.956	222	10.8672
Sb10g003960.1	491	304.956	117	8.45049
Sb10g003970.1	2171	1984.96	115	1.27608
Sb10g003980.1	393	206.982	0	0
Sb10g003990.1	1155	968.956	382	8.68344
Sb10g004000.1	1137	950.956	4	0.0926472
Sb10g004010.1	1831	1644.96	223	2.98595
Sb10g004013.1	900	713.956	0	0
Sb10g004016.1	288	103.866	0	0
Sb10g004020.1	2865	2678.96	0	0
Sb10g004025.1	1734	1547.96	0	0
Sb10g004030.1	1063	876.956	863	21.6753
Sb10g004040.1	748	561.956	399	15.6388
Sb10g004045.1	1029	842.956	0	0
Sb10g004050.1	1280	1093.96	72	1.44966
Sb10g004060.1	882	695.956	49	1.55077
Sb10g004070.1	4950	4763.96	1953	9.02957
Sb10g004080.1	804	617.956	6	0.213858
Sb10g004090.1	585	398.956	157.909	8.71797
Sb10g004100.1	411	224.982	83.5661	8.18117
Sb10g004110.1	445	258.982	15.4339	1.31262
Sb10g004120.1	1191	1004.96	2	0.0438344
Sb10g004130.1	1091	904.956	395	9.61396
Sb10g004140.1	696	509.956	0	0
Sb10g004150.1	1383	1196.96	0	0
Sb10g004160.1	1636	1449.96	5677	86.2376
Sb10g004160.2	1609	1422.96	0	0
Sb10g004170.1	1641	1454.96	2	0.030277
Sb10g004180.1	465	278.956	0	0
Sb10g004190.1	1191	1004.96	0	0
Sb10g004200.1	984	797.956	0	0
Sb10g004210.1	840	653.956	0	0
Sb10g004220.1	960	773.956	0	0
Sb10g004225.1	2154	1967.96	0	0
Sb10g004230.1	1470	1283.96	0	0
Sb10g004240.1	1539	1352.96	0	0
Sb10g004250.1	1662	1475.96	0	0
Sb10g004255.1	1269	1082.96	0	0
Sb10g004260.1	2734	2547.96	4225	36.5231
Sb10g004270.1	924	737.956	14	0.417859
Sb10g004280.1	927	740.956	0	0
Sb10g004290.1	1140	953.956	0	0
Sb10g004300.1	861	674.956	0	0
Sb10g004305.1	870	683.956	0	0
Sb10g004310.1	936	749.956	0	0
Sb10g004320.1	1173	986.956	0	0
Sb10g004330.1	813	626.956	1	0.0351314
Sb10g004340.1	1274	1087.96	276	5.58766
Sb10g004345.1	330	144.553	12	1.82847
Sb10g004350.1	711	524.956	0	0
Sb10g004360.1	1575	1388.96	0	0
Sb10g004370.1	1635	1448.96	0	0
Sb10g004380.1	767	580.956	221	8.3788
Sb10g004390.1	678	491.956	0	0
Sb10g004400.1	2533	2346.96	390	3.66009
Sb10g004402.1	411	224.982	38.6616	3.78499
Sb10g004405.1	120	16.1188	0	0
Sb10g004407.1	306	121.203	2	0.363454
Sb10g004410.1	1731	1544.96	735	10.4786
Sb10g004420.1	1301	1114.96	262.716	5.18993
Sb10g004420.2	1483	1296.96	255.968	4.34703
Sb10g004420.3	913	726.956	201.316	6.09962
Sb10g004430.1	1803	1616.96	0	0
Sb10g004440.1	1820	1633.96	29	0.390922
Sb10g004450.1	3721	3534.96	390	2.43004
Sb10g004460.1	1759	1572.96	463	6.48331
Sb10g004465.1	252	69.4765	28	8.87672
Sb10g004470.1	2072	1885.96	188	2.19563
Sb10g004480.1	1404	1217.96	0	0
Sb10g004483.1	135	20.4044	0	0
Sb10g004486.1	363	177.073	0	0
Sb10g004490.1	1612	1425.96	702	10.8434
Sb10g004493.1	3282	3095.96	871	6.19663
Sb10g004496.1	294	109.608	0	0
Sb10g004500.1	876	689.956	4	0.127694
Sb10g004505.1	540	353.956	0	0
Sb10g004510.1	1242	1055.96	0	0
Sb10g004520.1	1179	992.956	38	0.84292
Sb10g004530.1	2364	2177.96	0	0
Sb10g004535.1	618	431.956	0	0
Sb10g004540.1	1500	1313.96	318	5.33063
Sb10g004550.1	732	545.956	1050	42.3608
Sb10g004560.1	3279	3092.96	133	0.947132
Sb10g004570.1	1467	1280.96	115	1.97741
Sb10g004580.1	1304	1117.96	1068	21.0416
Sb10g004590.1	815	628.956	0	0
Sb10g004600.1	1669	1482.96	584	8.67395
Sb10g004602.1	660	473.956	1	0.0464724
Sb10g004604.1	222	46.5013	569	269.513
Sb10g004606.1	171	33.6101	30	19.66
Sb10g004608.1	126	17.9583	0	0
Sb10g004610.1	384	197.982	0	0
Sb10g004620.1	558	371.956	0	0
Sb10g004625.1	480	293.956	0	0
Sb10g004630.1	1167	980.956	0	0
Sb10g004640.1	303	118.263	0	0
Sb10g004650.1	303	118.263	0	0
Sb10g004655.1	120	16.1188	0	0
Sb10g004660.1	813	626.956	5	0.175657
Sb10g004670.1	1416	1229.96	0	0
Sb10g004680.1	3289	3102.96	4440	31.5166
Sb10g004682.1	1632	1445.96	727	11.0742
Sb10g004685.1	663	476.956	211	9.74399
Sb10g004687.1	285	100.97	9	1.96329
Sb10g004690.1	942	755.956	0	0
Sb10g004700.1	1417	1230.96	15.7361	0.281571
Sb10g004700.2	1399	1212.96	181.264	3.29154
Sb10g004710.1	1532	1345.96	16	0.261831
Sb10g004720.1	1370	1183.96	162.411	3.02143
Sb10g004720.2	1474	1287.96	166.157	2.84151
Sb10g004720.3	1557	1370.96	109.433	1.75815
Sb10g004730.1	2055	1868.96	79	0.931023
Sb10g004740.1	1198	1011.96	750	16.3242
Sb10g004750.1	1014	827.956	279	7.42215
Sb10g004760.1	3165	2978.96	11	0.0813319
Sb10g004770.1	972	785.956	7	0.19617
Sb10g004780.1	2809	2622.96	253	2.12453
Sb10g004790.1	975	788.956	0	0
Sb10g004793.1	1499	1312.96	202	3.3887
Sb10g004796.1	240	59.0951	0	0
Sb10g004800.1	2560	2373.96	422	3.91537
Sb10g004810.1	2558	2371.96	96	0.89145
Sb10g004820.1	1548	1361.96	1	0.0161722
Sb10g004830.1	2439	2252.96	54	0.527927
Sb10g004840.1	1902	1715.96	951.031	12.2073
Sb10g004850.1	1688	1501.96	273.634	4.01279
Sb10g004860.1	1999	1812.96	656	7.96983
